label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
0,5218739,227,21,1,0,0,52,249,0,0,0,45,0,0,0,0,0,0,0,0,52,0,7,0,0,0,0,0
0,3784183,20,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3479030,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4995265,199,44,0,0,0,130,475,0,0,0,0,0,0,0,0,0,1,0,0,0,3,18,0,0,0,0,0
0,5036536,133,19,3,0,0,25,54,7,0,0,9,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
0,4801834,139,13,0,0,0,5,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
0,4053660,25,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4000000,16,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3733458,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3772055,24,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5043287,94,19,1,0,0,76,258,0,0,0,74,0,0,0,0,0,0,0,0,16,1,3,0,0,0,0,0
0,4646423,77,18,0,0,0,256,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4692986,58,9,1,0,0,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4732726,29,10,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5063310,26,12,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,4618143,59,10,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3509860,14,6,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,4730548,87,22,2,0,0,319,640,0,0,0,14,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0
0,3405639,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5207339,61,32,0,0,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4029951,21,21,0,0,0,77107,77006,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0
0,3631823,10,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4463496,48,12,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3892724,28,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4153657,43,13,0,0,0,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5404413,144,22,1,0,0,789,3249,0,0,0,6,0,0,0,0,0,0,0,0,793,2,30,0,0,0,0,0
0,4987725,47,12,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,3633505,15,8,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4545197,60,19,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5068833,21,13,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5647271,733,18,3,0,0,89,468,25,0,0,35,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
0,5201430,125,25,0,0,0,96,205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,4281876,56,26,0,0,0,206,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0
0,4774824,80,17,1,0,0,33,65,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4470922,71,26,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,3642489,23,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4840751,48,9,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,3606936,21,11,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4884092,47,22,1,0,0,94,204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4933846,133,31,5,2,0,1344,3352,31,0,0,121,19,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0
0,4462876,48,21,1,0,1,8,24,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3976352,40,10,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4926173,58,20,1,0,0,24,65,0,0,0,22,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
0,4150149,25,15,0,0,0,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4992044,85,20,1,0,0,127,559,0,0,0,4,0,0,0,0,0,2,0,0,0,4,51,0,0,0,0,0
0,4443193,114,65,0,0,0,245,622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0
0,4380252,15,12,0,0,0,23,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,4714990,68,16,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,4961953,69,12,2,0,0,60,124,0,0,0,36,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
0,5273950,108,18,0,0,0,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2811278,16,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4984719,53,14,0,0,0,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4955202,26,18,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4758741,30,8,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4942886,59,13,0,0,0,60,113,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
0,4665205,91,10,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,3683542,18,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5147629,25,8,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,4817048,43,12,0,0,0,37,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,4944216,71,12,0,0,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,3976220,67,11,0,0,0,31,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4466953,43,9,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4300554,33,7,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4846041,83,18,1,0,0,13,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4225489,68,33,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3970573,20,7,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3550933,32,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4022098,45,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4213660,15,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4390507,88,11,0,0,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,5199083,159,21,0,0,0,10,37,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0
0,4619085,80,25,0,0,0,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
0,4105176,41,20,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3979220,49,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4791635,19,11,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4429997,20,16,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5361394,98,17,2,0,0,33,106,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,3667837,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4046017,373,20,0,0,0,75,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3757048,15,13,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4900867,45,17,0,0,0,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2750000,488,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3921928,10,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4117706,11,11,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3551534,64,64,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4696727,45,21,1,0,0,17,28,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4429440,65,11,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,5172116,250,28,2,0,0,60,472,0,0,0,120,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0
0,4879628,101,24,2,0,0,0,211,0,0,0,128,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0
0,4461995,80,12,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3509568,73,20,1,1,0,107,171,0,0,0,3,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
0,4213730,14,12,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4770527,36,24,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5252059,414,50,1,0,1,1890,14382,47,0,0,9,0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0
0,5045946,77,18,0,0,0,33,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,3766182,47,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3923314,78,13,0,1,0,288,682,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
0,5086506,77,14,2,0,0,13,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4800091,55,11,0,0,0,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
0,3750149,43,19,0,0,0,264,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4708132,27,10,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3900268,40,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4836123,84,21,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4906682,233,26,0,0,0,229,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,3716536,43,19,0,0,0,247,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3303701,19,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5434184,75,23,2,0,0,37,86,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,4445823,57,12,0,0,0,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
0,3754441,22,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4030065,17,8,0,0,0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3890319,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5387705,101,22,1,0,0,7,16,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,3503258,17,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4769912,30,23,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4909322,61,32,1,0,0,42,65,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,5414086,575,18,1,0,0,722,1569,0,0,0,514,0,0,0,0,0,0,0,0,17,6,101,0,0,0,0,0
0,3998967,1181,46,6,0,0,57,2002,0,0,0,27,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0
0,4086366,43,8,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3823067,21,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3902174,25,11,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4156696,513,25,0,0,0,18,707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,4577840,20,11,0,0,0,42,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4228009,48,16,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5228394,433,30,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4078418,19,12,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4466316,51,9,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4909935,64,12,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4429714,81,20,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4705385,119,36,0,0,0,13,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0
0,5257432,299,18,1,0,0,18,76,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5096571,114,23,1,0,0,249,604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,5326959,81,18,3,0,0,38,92,11,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4748898,20,14,0,0,0,2528,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4133660,24,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4924378,42,23,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4815397,35,11,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,3496058,7,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4401866,33,10,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4602066,79,21,1,0,0,104,288,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,5257766,110,19,1,0,0,76,248,0,0,0,74,0,0,0,0,0,0,0,0,59,0,3,0,0,0,0,0
0,6189358,213,24,2,0,0,42,87,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4405099,33,9,1,0,0,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5582580,109,32,1,0,0,10,49,0,0,0,2,0,0,3,0,3,0,0,0,0,1,1,0,0,0,0,0
0,4851126,112,17,2,0,0,63,233,2,0,0,2,0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0
0,4588276,31,12,1,0,0,4,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2963856,10,6,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3910408,77,22,1,0,0,45,127,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5155313,126,29,1,0,0,7,47,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4902363,44,19,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3572431,18,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4921749,30,10,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3952068,9,9,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4224165,69,16,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4795804,75,15,0,0,1,93,202,10,0,0,0,0,1,0,0,0,0,0,0,0,1,23,0,0,0,0,0
0,6001235,29,8,1,0,0,302,6,299,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4815731,49,14,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3676390,27,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4782081,56,10,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5337994,112,25,0,1,0,187,346,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0,3809161,516,9,96,0,0,0,49,0,0,0,123,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,4738565,75,16,0,0,0,50,90,2,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0
0,4739895,53,18,0,0,0,254,1119,0,0,0,0,0,0,2,0,2,0,0,0,0,5,35,0,0,0,0,0
0,5200118,111,17,1,0,0,122,356,0,0,0,41,0,0,0,0,0,2,0,0,38,1,24,0,0,0,0,0
0,4100289,24,8,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4571499,23,7,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3949473,25,22,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4816823,59,13,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,4020005,40,9,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4618658,33,19,1,0,0,7,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4872927,48,12,0,0,0,2,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,3679229,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4840956,54,16,1,0,0,21,51,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,3970175,24,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5292168,25,10,0,0,0,56,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5123006,42,16,0,0,0,36,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
0,4282006,79,62,1,0,0,4,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3931208,25,11,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4020494,103,15,1,0,0,1761,792,0,0,0,320,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0
0,5769817,83,8,1,0,0,4,11,2,0,0,2,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0
0,986026,16,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1498424,1,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5275541,46,22,1,0,0,3,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4941037,41,10,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,2069853,22,6,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4378574,53,24,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4425965,33,17,0,0,0,527,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5374096,67,12,0,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
0,4168370,33,14,0,0,0,36,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,3564533,55,10,0,0,0,147,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5600432,52,52,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4724494,78,47,1,0,0,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4273227,76,24,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5147946,58,28,1,0,0,207,466,0,0,0,19,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
0,5295557,82,20,2,0,0,42,82,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0,4304617,71,29,1,1,0,536,1297,0,0,0,11,4,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0
0,3851823,27,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4759804,70,33,1,0,0,21,68,0,0,0,2,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0
0,4253701,40,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4362725,18,9,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5166625,56,27,1,0,0,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4336720,412,11,2,0,0,0,20,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4844560,95,16,0,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
0,3904863,30,9,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4698799,265,25,0,0,0,85,669,0,0,0,0,0,0,0,0,0,0,0,0,13,1,17,0,0,0,0,0
0,3134515,28,5,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3818862,29,7,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4200240,13,13,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4411092,67,17,0,0,0,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,4774432,82,12,0,0,0,23,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,3984722,95,92,0,0,0,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4783015,96,11,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4562745,33,8,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5301460,90,36,1,0,0,72,249,0,0,0,1,0,0,2,0,2,1,0,0,0,2,31,0,0,0,0,0
0,4440674,68,14,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4749592,69,13,1,0,0,51,123,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
0,4987939,1645,20,16,0,0,6,953,0,0,0,28,0,0,0,0,0,8,0,0,0,2,54,0,0,0,0,0
0,3375000,8,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4718400,40,24,1,0,0,287,597,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,5323030,181,32,0,0,0,170,831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0
0,5131284,65,22,1,0,0,97,184,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,3753928,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5833278,92,20,1,0,0,48,66,0,0,0,43,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
0,4599120,20,13,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4659444,36,11,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4727730,25,23,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4201841,20,10,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,2750000,432,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3929030,102,21,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4532666,9,9,0,0,0,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5232141,152,40,1,0,0,17,94,0,0,0,15,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
